"",".id","fluorimeter","substrate","when","treatment","site","volume","rep","slope","int","slope.se","int.se","pval","rsq","n"
"1296","thirteen","UT","Gly-AP","PEEC2013","live","BS",30,NA,10983.3976833977,-36530.4362934364,326.5707121092,1944.08647869551,0.0189231188024062,0.99911672227767,3
"1297","thirteen","UT","Gly-AP","PEEC2013","live","BS",40,"1",12942.0176297748,-44068.5044074438,65.2445387454272,388.815241594342,0.00320936137808821,0.999974585982838,3
"1298","thirteen","UT","Gly-AP","PEEC2013","live","BS",40,"2",-1934.04925143417,28422.8694557157,4246.00610723685,25303.4494862155,0.727897867179813,0.171828143462985,3
"1299","thirteen","UT","Gly-AP","PEEC2013","live","BS",40,"3",11507.1814671815,-37937.6100386101,20.1515306311657,120.29655523129,0.00111485595022419,0.999996933260957,3
"1300","thirteen","UT","Gly-AP","PEEC2013","live","EC",0,NA,1.19083969465649,215.700763358779,NA,NA,NA,1,2
"1301","thirteen","UT","Gly-AP","PEEC2013","live","EC",5,NA,1162.4427480916,2065.12977099236,NA,NA,NA,1,2
"1302","thirteen","UT","Gly-AP","PEEC2013","live","EC",10,NA,1091.45038167939,2354.04580152672,NA,NA,NA,1,2
"1303","thirteen","UT","Gly-AP","PEEC2013","live","EC",15,NA,1296.92307692308,3049.30769230769,NA,NA,NA,1,2
"1304","thirteen","UT","Gly-AP","PEEC2013","live","EC",20,NA,1061.07692307692,3034.89230769231,NA,NA,NA,1,2
"1305","thirteen","UT","Gly-AP","PEEC2013","live","EC",25,NA,1248.54961832061,4210.14503816794,NA,NA,NA,1,2
"1306","thirteen","UT","Gly-AP","PEEC2013","live","EC",30,NA,1261.37404580153,4714.86259541985,NA,NA,NA,1,2
"1307","thirteen","UT","Gly-AP","PEEC2013","live","EC",40,"1",1338.32061068702,4810.16793893129,NA,NA,NA,1,2
"1308","thirteen","UT","Gly-AP","PEEC2013","live","EC",40,"2",1458.7786259542,6130.12213740458,NA,NA,NA,1,2
"1309","thirteen","UT","Gly-AP","PEEC2013","live","EC",40,"3",-1081.38461538462,10892.1615384615,NA,NA,NA,1,2
"1310","thirteen","UT","Gly-AP","PEEC2013","live","FP",0,NA,-246.131868131868,3577.61318681319,NA,NA,NA,1,2
"1311","thirteen","UT","Gly-AP","PEEC2013","live","FP",5,NA,212.937728937729,236.106227106227,NA,NA,NA,1,2
"1312","thirteen","UT","Gly-AP","PEEC2013","live","FP",10,NA,239.6336996337,2484.03663003663,NA,NA,NA,1,2
"1313","thirteen","UT","Gly-AP","PEEC2013","live","FP",15,NA,215.091575091575,4519.49084249084,NA,NA,NA,1,2
"1314","thirteen","UT","Gly-AP","PEEC2013","live","FP",20,NA,284.615384615384,5890.79487179487,NA,NA,NA,1,2
"1315","thirteen","UT","Gly-AP","PEEC2013","live","FP",25,NA,200.14652014652,7734.64957264957,NA,NA,NA,1,2
"1316","thirteen","UT","Gly-AP","PEEC2013","live","FP",30,NA,326.739926739927,8344.88034188034,NA,NA,NA,1,2
"1317","thirteen","UT","Gly-AP","PEEC2013","live","FP",40,"1",356.410256410256,10404.4786324786,NA,NA,NA,1,2
"1318","thirteen","UT","Gly-AP","PEEC2013","live","FP",40,"2",179.92673992674,12471.0097680098,NA,NA,NA,1,2
"1319","thirteen","UT","Gly-AP","PEEC2013","live","FP",40,"3",223.223443223443,12183.2368742369,NA,NA,NA,1,2
"1320","thirteen","UT","Leu-AP","PEEC2013","killed","BS",0,NA,5.31514324693023,622.065302410188,0.68525884610515,4.1574566281486,0.0816264103397552,0.9836499187745,3
"1321","thirteen","UT","Leu-AP","PEEC2013","killed","BS",5,NA,15.214954660324,911.167385164264,5.90679018528882,35.9055869713223,0.235748228436693,0.869023525166033,3
"1322","thirteen","UT","Leu-AP","PEEC2013","killed","BS",10,NA,38.3127694365984,1007.08726029434,5.07488054365698,30.8486604422089,0.0838381222744644,0.982757082974504,3
"1323","thirteen","UT","Leu-AP","PEEC2013","killed","BS",15,NA,30.9004092769439,1215.05252387449,9.38095730702392,57.0696320152809,0.187639990143031,0.915612598276794,3
"1324","thirteen","UT","Leu-AP","PEEC2013","killed","BS",20,NA,7.80354706684833,1637.1218735789,0.472592307658814,2.87504443402027,0.0385074367586738,0.996345741570841,3
"1325","thirteen","UT","Leu-AP","PEEC2013","killed","BS",25,NA,118.973696214079,1442.21483959252,3.23130050309691,19.6753409334554,0.0172862092048247,0.999262889586097,3
"1326","thirteen","UT","Leu-AP","PEEC2013","killed","BS",30,NA,90.5886725137499,1777.93199048611,5.60013454208708,34.1343313545883,0.0393054130204866,0.996192914946088,3
"1327","thirteen","UT","Leu-AP","PEEC2013","killed","BS",40,"1",68.7721691678034,2305.44884038199,2.95370192286652,18.0179852361592,0.0273254449478137,0.998158772241442,3
"1328","thirteen","UT","Leu-AP","PEEC2013","killed","BS",40,"2",-9.20873124147504,3149.86630286495,748.609844946652,4566.62232213393,0.992169265798508,0.000151294387213049,3
"1329","thirteen","UT","Leu-AP","PEEC2013","killed","BS",40,"3",64.7339699863571,2472.6139154161,16.5171011526694,100.756573440601,0.159042347256727,0.938876047148996,3
"1330","thirteen","UT","Leu-AP","PEEC2013","killed","EC",0,NA,-1.07812499999999,223.9515625,NA,NA,NA,1,2
"1331","thirteen","UT","Leu-AP","PEEC2013","killed","EC",5,NA,16.8750000000001,523.3625,NA,NA,NA,1,2
"1332","thirteen","UT","Leu-AP","PEEC2013","killed","EC",10,NA,-150.328125,1200.0765625,NA,NA,NA,1,2
"1333","thirteen","UT","Leu-AP","PEEC2013","killed","EC",15,NA,-82.96875,1396.359375,NA,NA,NA,1,2
"1334","thirteen","UT","Leu-AP","PEEC2013","killed","EC",20,NA,11.3385826771654,1397.16535433071,NA,NA,NA,1,2
"1335","thirteen","UT","Leu-AP","PEEC2013","killed","EC",25,NA,-156.5625,1995.140625,NA,NA,NA,1,2
"1336","thirteen","UT","Leu-AP","PEEC2013","killed","EC",30,NA,-311.71875,2771.9296875,NA,NA,NA,1,2
"1337","thirteen","UT","Leu-AP","PEEC2013","killed","EC",40,"1",232.5,2225.875,NA,NA,NA,1,2
"1338","thirteen","UT","Leu-AP","PEEC2013","killed","EC",40,"2",172.96875,1956.7578125,NA,NA,NA,1,2
"1339","thirteen","UT","Leu-AP","PEEC2013","killed","EC",40,"3",999.703125,-23.62578125,NA,NA,NA,1,2
"1340","thirteen","UT","Leu-AP","PEEC2013","killed","FP",0,NA,-4.73992673992674,264.084981684982,NA,NA,NA,1,2
"1341","thirteen","UT","Leu-AP","PEEC2013","killed","FP",5,NA,-2.66666666666668,641.866666666667,NA,NA,NA,1,2
"1342","thirteen","UT","Leu-AP","PEEC2013","killed","FP",10,NA,-1.83150183150182,1030.45787545788,NA,NA,NA,1,2
"1343","thirteen","UT","Leu-AP","PEEC2013","killed","FP",15,NA,0.439560439560443,1874.89010989011,NA,NA,NA,1,2
"1344","thirteen","UT","Leu-AP","PEEC2013","killed","FP",20,NA,-5.6410256410257,2224.50427350427,NA,NA,NA,1,2
"1345","thirteen","UT","Leu-AP","PEEC2013","killed","FP",25,NA,-21.9047619047619,2504.84126984127,NA,NA,NA,1,2
"1346","thirteen","UT","Leu-AP","PEEC2013","killed","FP",30,NA,4.10256410256409,2235.90598290598,NA,NA,NA,1,2
"1347","thirteen","UT","Leu-AP","PEEC2013","killed","FP",40,"1",7.10622710622708,2963.98656898657,NA,NA,NA,1,2
"1348","thirteen","UT","Leu-AP","PEEC2013","killed","FP",40,"2",9.08424908424902,2947.42612942613,NA,NA,NA,1,2
"1349","thirteen","UT","Leu-AP","PEEC2013","killed","FP",40,"3",6.44688644688641,2767.17338217338,NA,NA,NA,1,2
"1350","thirteen","UT","Leu-AP","PEEC2013","live","BS",0,NA,-9.90013083296999,798.202449483937,12.4944842599202,75.2007161212575,0.573423323610229,0.385686947904008,3
"1351","thirteen","UT","Leu-AP","PEEC2013","live","BS",5,NA,67523.5499345836,-267860.966274168,5447.11472550071,32874.8738203278,0.0512450533614888,0.993534450478895,3
"1352","thirteen","UT","Leu-AP","PEEC2013","live","BS",10,NA,86063.2359354559,-350215.748946069,4177.75489118448,25213.9291755641,0.0308790997744613,0.997649131164635,3
"1353","thirteen","UT","Leu-AP","PEEC2013","live","BS",15,NA,95230.21805495,-387007.3083297,3116.80767715443,18810.8134805738,0.020828612916548,0.998929946516436,3
"1354","thirteen","UT","Leu-AP","PEEC2013","live","BS",20,NA,NA,159497,NA,NA,NA,0,1
"1355","thirteen","UT","Leu-AP","PEEC2013","live","BS",25,NA,68642.105263158,-280936.421052632,NA,NA,NA,1,2
"1356","thirteen","UT","Leu-AP","PEEC2013","live","BS",30,NA,65575.8620689656,-265882.586206897,NA,NA,NA,1,2
"1357","thirteen","UT","Leu-AP","PEEC2013","live","BS",40,"1",98261.6745702431,-410415.640189686,8468.35779825422,51290.3647654282,0.0547297414342528,0.992627473075476,3
"1358","thirteen","UT","Leu-AP","PEEC2013","live","BS",40,"2",82019.772558347,-342592.629032258,3841.80816072467,23289.518867915,0.0297975067158581,0.997810815144662,3
"1359","thirteen","UT","Leu-AP","PEEC2013","live","BS",40,"3",NA,146344,NA,NA,NA,0,1
"1360","thirteen","UT","Leu-AP","PEEC2013","live","EC",0,NA,0.507692307692323,216.415384615385,NA,NA,NA,1,2
"1361","thirteen","UT","Leu-AP","PEEC2013","live","EC",5,NA,2843.07692307692,1799.15384615385,NA,NA,NA,1,2
"1362","thirteen","UT","Leu-AP","PEEC2013","live","EC",10,NA,2414.30769230769,1779.61538461538,NA,NA,NA,1,2
"1363","thirteen","UT","Leu-AP","PEEC2013","live","EC",15,NA,1909.84615384615,1824.69230769231,NA,NA,NA,1,2
"1364","thirteen","UT","Leu-AP","PEEC2013","live","EC",20,NA,1780.46511627907,2859.58139534884,NA,NA,NA,1,2
"1365","thirteen","UT","Leu-AP","PEEC2013","live","EC",25,NA,2527.38461538461,2634.64615384615,NA,NA,NA,1,2
"1366","thirteen","UT","Leu-AP","PEEC2013","live","EC",30,NA,2707.38461538462,2966.64615384615,NA,NA,NA,1,2
"1367","thirteen","UT","Leu-AP","PEEC2013","live","EC",40,"1",3258.46153846154,3689.61538461539,NA,NA,NA,1,2
"1368","thirteen","UT","Leu-AP","PEEC2013","live","EC",40,"2",2959.53488372093,3291.09302325581,NA,NA,NA,1,2
"1369","thirteen","UT","Leu-AP","PEEC2013","live","EC",40,"3",3017.20930232558,3331.55813953488,NA,NA,NA,1,2
"1370","thirteen","UT","Leu-AP","PEEC2013","live","FP",0,NA,-4.5934065934066,258.518681318681,NA,NA,NA,1,2
"1371","thirteen","UT","Leu-AP","PEEC2013","live","FP",5,NA,321.904761904762,11089.619047619,NA,NA,NA,1,2
"1372","thirteen","UT","Leu-AP","PEEC2013","live","FP",10,NA,495.897435897435,17184.8205128205,NA,NA,NA,1,2
"1373","thirteen","UT","Leu-AP","PEEC2013","live","FP",15,NA,634.652014652015,24257.0695970696,NA,NA,NA,1,2
"1374","thirteen","UT","Leu-AP","PEEC2013","live","FP",20,NA,689.010989010989,27892.7142857143,NA,NA,NA,1,2
"1375","thirteen","UT","Leu-AP","PEEC2013","live","FP",25,NA,271.069597069597,241.168253968254,NA,NA,NA,1,2
"1376","thirteen","UT","Leu-AP","PEEC2013","live","FP",30,NA,723.882783882784,30416.1587301587,NA,NA,NA,1,2
"1377","thirteen","UT","Leu-AP","PEEC2013","live","FP",40,"1",700.07326007326,33594.6495726496,NA,NA,NA,1,2
"1378","thirteen","UT","Leu-AP","PEEC2013","live","FP",40,"2",828.717948717948,34185.6324786325,NA,NA,NA,1,2
"1379","thirteen","UT","Leu-AP","PEEC2013","live","FP",40,"3",852.161172161171,34114.1623931624,NA,NA,NA,1,2
"1380","thirteen","UT","Pyr-AP","PEEC2013","killed","BS",0,NA,4.41528239202647,649.959856035438,0.972480353751343,5.97927521348775,0.138013986515321,0.953732982562996,3
"1381","thirteen","UT","Pyr-AP","PEEC2013","killed","BS",5,NA,3.93333333333327,636.128888888889,NA,NA,NA,1,2
"1382","thirteen","UT","Pyr-AP","PEEC2013","killed","BS",10,NA,22.7854251012143,2316.70931174089,21.7102400819163,133.709054629109,0.484619830606957,0.524149714168607,3
"1383","thirteen","UT","Pyr-AP","PEEC2013","killed","BS",15,NA,40.6666666666671,2008.04444444444,NA,NA,NA,1,2
"1384","thirteen","UT","Pyr-AP","PEEC2013","killed","BS",20,NA,-3.64372469635657,2933.32793522267,18.007718517558,110.905960041197,0.87290087779002,0.0393320886912394,3
"1385","thirteen","UT","Pyr-AP","PEEC2013","killed","BS",25,NA,46.0323886639668,2966.25708502025,10.1398601932974,62.4493840418859,0.138028183958535,0.953723612768074,3
"1386","thirteen","UT","Pyr-AP","PEEC2013","killed","BS",30,NA,NA,3276,NA,NA,NA,0,1
"1387","thirteen","UT","Pyr-AP","PEEC2013","killed","BS",40,"1",274.688259109314,3528.85991902833,1496.66019417426,9242.45175862002,0.884444563243565,0.0325870955357914,3
"1388","thirteen","UT","Pyr-AP","PEEC2013","killed","BS",40,"2",89.4736842105255,4573.73684210527,18.5359823266149,114.567516494173,0.130046891394188,0.958848055208411,3
"1389","thirteen","UT","Pyr-AP","PEEC2013","killed","BS",40,"3",103.502618631962,3992.55054753214,21.9935542157726,136.075623276385,0.133294454228323,0.956797565290713,3
"1390","thirteen","UT","Pyr-AP","PEEC2013","killed","EC",0,NA,-239.433070866142,802.520472440945,NA,NA,NA,1,2
"1391","thirteen","UT","Pyr-AP","PEEC2013","killed","EC",5,NA,-193.700787401575,1203.33858267717,NA,NA,NA,1,2
"1392","thirteen","UT","Pyr-AP","PEEC2013","killed","EC",10,NA,-207.874015748031,1669.82677165354,NA,NA,NA,1,2
"1393","thirteen","UT","Pyr-AP","PEEC2013","killed","EC",15,NA,-396.377952755906,2603.51968503937,NA,NA,NA,1,2
"1394","thirteen","UT","Pyr-AP","PEEC2013","killed","EC",20,NA,-212.857142857143,3015.95238095238,NA,NA,NA,1,2
"1395","thirteen","UT","Pyr-AP","PEEC2013","killed","EC",25,NA,-191.811023622047,3477.93700787401,NA,NA,NA,1,2
"1396","thirteen","UT","Pyr-AP","PEEC2013","killed","EC",30,NA,-161.574803149606,3893.85826771653,NA,NA,NA,1,2
"1397","thirteen","UT","Pyr-AP","PEEC2013","killed","EC",40,"1",-12.2834645669291,3955.09448818898,NA,NA,NA,1,2
"1398","thirteen","UT","Pyr-AP","PEEC2013","killed","EC",40,"2",-241.904761904761,4645.66666666666,NA,NA,NA,1,2
"1399","thirteen","UT","Pyr-AP","PEEC2013","killed","EC",40,"3",2117.57142857143,-523.049999999999,NA,NA,NA,1,2
"1400","thirteen","UT","Pyr-AP","PEEC2013","killed","FP",0,NA,-0.0073260073260121,265.502564102564,NA,NA,NA,1,2
"1401","thirteen","UT","Pyr-AP","PEEC2013","killed","FP",5,NA,0.835164835164802,933.207692307692,NA,NA,NA,1,2
"1402","thirteen","UT","Pyr-AP","PEEC2013","killed","FP",10,NA,0.512820512820482,1907.82051282051,NA,NA,NA,1,2
"1403","thirteen","UT","Pyr-AP","PEEC2013","killed","FP",15,NA,2.41758241758235,2433.15384615385,NA,NA,NA,1,2
"1404","thirteen","UT","Pyr-AP","PEEC2013","killed","FP",20,NA,31.4285714285714,2059.47619047619,NA,NA,NA,1,2
"1405","thirteen","UT","Pyr-AP","PEEC2013","killed","FP",25,NA,5.1282051282051,2746.11965811966,NA,NA,NA,1,2
"1406","thirteen","UT","Pyr-AP","PEEC2013","killed","FP",30,NA,6.52014652014654,4000.60927960928,NA,NA,NA,1,2
"1407","thirteen","UT","Pyr-AP","PEEC2013","killed","FP",40,"1",4.10256410256404,5129.42735042735,NA,NA,NA,1,2
"1408","thirteen","UT","Pyr-AP","PEEC2013","killed","FP",40,"2",6.81318681318674,5951.38827838828,NA,NA,NA,1,2
"1409","thirteen","UT","Pyr-AP","PEEC2013","killed","FP",40,"3",-47.5457875457876,5899.22588522588,NA,NA,NA,1,2
"1410","thirteen","UT","Pyr-AP","PEEC2013","live","BS",0,NA,-7.37548307311807,792.718905549545,7.04279864620382,42.996388812281,0.485313374091096,0.523061513604388,3
"1411","thirteen","UT","Pyr-AP","PEEC2013","live","BS",5,NA,8.69031377898974,2022.80059117781,32.0181288438728,195.845675470589,0.831274422974771,0.0686134094845928,3
"1412","thirteen","UT","Pyr-AP","PEEC2013","live","BS",10,NA,222.150255062607,1948.6851136188,17.149150444394,104.980102551589,0.0490473386250428,0.994076052515631,3
"1413","thirteen","UT","Pyr-AP","PEEC2013","live","BS",15,NA,36.4285714285713,2142.03571428572,NA,NA,NA,1,2
"1414","thirteen","UT","Pyr-AP","PEEC2013","live","BS",20,NA,178.362282878412,2196.6476426799,7.73620708095284,47.399834711435,0.0275951696046934,0.998122266855089,3
"1415","thirteen","UT","Pyr-AP","PEEC2013","live","BS",25,NA,95.1827242524912,2749.71871539314,47.7033262283918,292.511977770235,0.295766041593549,0.799246987423891,3
"1416","thirteen","UT","Pyr-AP","PEEC2013","live","BS",30,NA,42.4123155054747,3521.71591810824,14.6293832691339,89.7852809875898,0.211455276240332,0.893672311767378,3
"1417","thirteen","UT","Pyr-AP","PEEC2013","live","BS",40,"1",192.031423583557,4268.20814156484,4.11502945394384,25.2552735134151,0.0136399980077201,0.999541011387068,3
"1418","thirteen","UT","Pyr-AP","PEEC2013","live","BS",40,"2",113.401047452784,4516.29027138551,32.7717976953452,201.131176237152,0.179097540053101,0.922921842788264,3
"1419","thirteen","UT","Pyr-AP","PEEC2013","live","BS",40,"3",31.2145748987843,4908.9109311741,51.0358938359778,313.47362686327,0.650546765616944,0.272239837819264,3
"1420","thirteen","UT","Pyr-AP","PEEC2013","live","EC",0,NA,-320.953125,993.3875,NA,NA,NA,1,2
"1421","thirteen","UT","Pyr-AP","PEEC2013","live","EC",5,NA,-279.023622047244,1555.05669291338,NA,NA,NA,1,2
"1422","thirteen","UT","Pyr-AP","PEEC2013","live","EC",10,NA,-188.031496062992,1976.27559055118,NA,NA,NA,1,2
"1423","thirteen","UT","Pyr-AP","PEEC2013","live","EC",15,NA,-16.0629921259839,2019.55118110236,NA,NA,NA,1,2
"1424","thirteen","UT","Pyr-AP","PEEC2013","live","EC",20,NA,-256.062992125984,3040.55118110236,NA,NA,NA,1,2
"1425","thirteen","UT","Pyr-AP","PEEC2013","live","EC",25,NA,-261.09375,3685.9765625,NA,NA,NA,1,2
"1426","thirteen","UT","Pyr-AP","PEEC2013","live","EC",30,NA,-607.5,5158.125,NA,NA,NA,1,2
"1427","thirteen","UT","Pyr-AP","PEEC2013","live","EC",40,"1",202.204724409449,4649.33858267716,NA,NA,NA,1,2
"1428","thirteen","UT","Pyr-AP","PEEC2013","live","EC",40,"2",185.669291338584,4335.29921259842,NA,NA,NA,1,2
"1429","thirteen","UT","Pyr-AP","PEEC2013","live","EC",40,"3",1785.73228346457,-315.51968503937,NA,NA,NA,1,2
"1430","thirteen","UT","Pyr-AP","PEEC2013","live","FP",0,NA,0.249084249084252,272.125274725275,NA,NA,NA,1,2
"1431","thirteen","UT","Pyr-AP","PEEC2013","live","FP",5,NA,5.12820512820512,1304.46153846154,NA,NA,NA,1,2
"1432","thirteen","UT","Pyr-AP","PEEC2013","live","FP",10,NA,10.6227106227106,3858.81318681319,NA,NA,NA,1,2
"1433","thirteen","UT","Pyr-AP","PEEC2013","live","FP",15,NA,5.6410256410256,2834.30769230769,NA,NA,NA,1,2
"1434","thirteen","UT","Pyr-AP","PEEC2013","live","FP",20,NA,61.3919413919414,2069.55921855922,NA,NA,NA,1,2
"1435","thirteen","UT","Pyr-AP","PEEC2013","live","FP",25,NA,11.4285714285714,3580.38095238095,NA,NA,NA,1,2
"1436","thirteen","UT","Pyr-AP","PEEC2013","live","FP",30,NA,9.23076923076909,4103.07692307692,NA,NA,NA,1,2
"1437","thirteen","UT","Pyr-AP","PEEC2013","live","FP",40,"1",8.0586080586081,5421.3137973138,NA,NA,NA,1,2
"1438","thirteen","UT","Pyr-AP","PEEC2013","live","FP",40,"2",15.5311355311354,5121.82295482295,NA,NA,NA,1,2
"1439","thirteen","UT","Pyr-AP","PEEC2013","live","FP",40,"3",5.56776556776547,5003.14407814408,NA,NA,NA,1,2
"1440","thirteen","UT","Trypsin","PEEC2013","killed","BS",0,NA,3.47840531561452,714.067220376523,1.85864588320522,11.5819419793481,0.312414513225887,0.77789675815144,3
"1441","thirteen","UT","Trypsin","PEEC2013","killed","BS",5,NA,12.2591362126245,2057.6600221484,2.01401256694046,12.5500919280851,0.103662139041201,0.973719213936329,3
"1442","thirteen","UT","Trypsin","PEEC2013","killed","BS",10,NA,NA,1056,NA,NA,NA,0,1
"1443","thirteen","UT","Trypsin","PEEC2013","killed","BS",15,NA,375.174306003874,225.168334409292,22.4920606805987,140.267150018482,0.0381203420032659,0.996418753539513,3
"1444","thirteen","UT","Trypsin","PEEC2013","killed","BS",20,NA,87.3333333333335,3777.21111111111,NA,NA,NA,1,2
"1445","thirteen","UT","Trypsin","PEEC2013","killed","BS",25,NA,-66.0522918011633,3773.32537120724,14.5418468382387,90.928435146612,0.137955284385613,0.953771714246431,3
"1446","thirteen","UT","Trypsin","PEEC2013","killed","BS",30,NA,-6.69141381536581,4086.30213040672,19.070449659836,119.245248860093,0.785167962673303,0.10961988967325,3
"1447","thirteen","UT","Trypsin","PEEC2013","killed","BS",40,"1",-45.8327953518407,6230.51517107812,48.4225049850041,302.780152558582,0.517487034469916,0.472545245502237,3
"1448","thirteen","UT","Trypsin","PEEC2013","killed","BS",40,"2",-58.3150419625575,5524.51581665591,16.4036057760066,102.569791895489,0.17456571395943,0.926676120694842,3
"1449","thirteen","UT","Trypsin","PEEC2013","killed","BS",40,"3",41.8431245965126,4780.9761136217,43.6255405147181,272.785305439849,0.513274534651623,0.479154453229285,3
"1450","thirteen","UT","Trypsin","PEEC2013","killed","EC",0,NA,-106.238095238095,490.895238095238,NA,NA,NA,1,2
"1451","thirteen","UT","Trypsin","PEEC2013","killed","EC",5,NA,-504.52380952381,1721.80952380952,NA,NA,NA,1,2
"1452","thirteen","UT","Trypsin","PEEC2013","killed","EC",10,NA,-227.142857142857,2104.85714285714,NA,NA,NA,1,2
"1453","thirteen","UT","Trypsin","PEEC2013","killed","EC",15,NA,-375.238095238095,2969.09523809524,NA,NA,NA,1,2
"1454","thirteen","UT","Trypsin","PEEC2013","killed","EC",20,NA,-3.80952380952353,2820.52380952381,NA,NA,NA,1,2
"1455","thirteen","UT","Trypsin","PEEC2013","killed","EC",25,NA,10.4761904761907,2985.63492063492,NA,NA,NA,1,2
"1456","thirteen","UT","Trypsin","PEEC2013","killed","EC",30,NA,42.857142857143,3388.14285714286,NA,NA,NA,1,2
"1457","thirteen","UT","Trypsin","PEEC2013","killed","EC",40,"1",298.095238095238,3230.79365079365,NA,NA,NA,1,2
"1458","thirteen","UT","Trypsin","PEEC2013","killed","EC",40,"2",376.190476190476,3400.25396825397,NA,NA,NA,1,2
"1459","thirteen","UT","Trypsin","PEEC2013","killed","EC",40,"3",173.333333333333,3493.77777777778,NA,NA,NA,1,2
"1460","thirteen","UT","Trypsin","PEEC2013","killed","FP",0,NA,0.893772893772887,251.597802197802,NA,NA,NA,1,2
"1461","thirteen","UT","Trypsin","PEEC2013","killed","FP",5,NA,-1.83150183150186,1965.82417582418,NA,NA,NA,1,2
"1462","thirteen","UT","Trypsin","PEEC2013","killed","FP",10,NA,-16.1904761904762,2007.28571428571,NA,NA,NA,1,2
"1463","thirteen","UT","Trypsin","PEEC2013","killed","FP",15,NA,-0.512820512820505,2448.23076923077,NA,NA,NA,1,2
"1464","thirteen","UT","Trypsin","PEEC2013","killed","FP",20,NA,0.879120879120839,3183.58974358974,NA,NA,NA,1,2
"1465","thirteen","UT","Trypsin","PEEC2013","killed","FP",25,NA,5.3479853479854,4502.50427350427,NA,NA,NA,1,2
"1466","thirteen","UT","Trypsin","PEEC2013","killed","FP",30,NA,4.76190476190472,4226.77777777778,NA,NA,NA,1,2
"1467","thirteen","UT","Trypsin","PEEC2013","killed","FP",40,"1",8.93772893772884,5593.6800976801,NA,NA,NA,1,2
"1468","thirteen","UT","Trypsin","PEEC2013","killed","FP",40,"2",10.9890109890111,5636.68864468864,NA,NA,NA,1,2
"1469","thirteen","UT","Trypsin","PEEC2013","killed","FP",40,"3",-3.73626373626371,5720.80586080586,NA,NA,NA,1,2
"1470","thirteen","UT","Trypsin","PEEC2013","live","BS",5,NA,NA,115496,NA,NA,NA,0,1
"1471","thirteen","UT","Trypsin","PEEC2013","live","BS",10,NA,NA,116237,NA,NA,NA,0,1
"1472","thirteen","UT","Trypsin","PEEC2013","live","BS",15,NA,40953.6263736263,-194172.824175824,NA,NA,NA,1,2
"1473","thirteen","UT","Trypsin","PEEC2013","live","BS",20,NA,38900.6666666667,-186398.322222222,NA,NA,NA,1,2
"1474","thirteen","UT","Trypsin","PEEC2013","live","BS",25,NA,51882.6666666667,-245924.955555556,NA,NA,NA,1,2
"1475","thirteen","UT","Trypsin","PEEC2013","live","BS",30,NA,NA,11360,NA,NA,NA,0,1
"1476","thirteen","UT","Trypsin","PEEC2013","live","BS",40,"1",NA,5910,NA,NA,NA,0,1
"1477","thirteen","UT","Trypsin","PEEC2013","live","BS",40,"2",NA,5111,NA,NA,NA,0,1
"1478","thirteen","UT","Trypsin","PEEC2013","live","EC",0,NA,-511.984251968504,1482.19448818898,NA,NA,NA,1,2
"1479","thirteen","UT","Trypsin","PEEC2013","live","EC",5,NA,-13.3333333333331,2236.88888888889,NA,NA,NA,1,2
"1480","thirteen","UT","Trypsin","PEEC2013","live","EC",10,NA,619.52380952381,2566.84126984127,NA,NA,NA,1,2
"1481","thirteen","UT","Trypsin","PEEC2013","live","EC",15,NA,591.428571428571,3272.14285714286,NA,NA,NA,1,2
"1482","thirteen","UT","Trypsin","PEEC2013","live","EC",20,NA,633.333333333334,4119.77777777778,NA,NA,NA,1,2
"1483","thirteen","UT","Trypsin","PEEC2013","live","EC",25,NA,1093.22834645669,4287.14960629921,NA,NA,NA,1,2
"1484","thirteen","UT","Trypsin","PEEC2013","live","EC",30,NA,497.48031496063,6001.5905511811,NA,NA,NA,1,2
"1485","thirteen","UT","Trypsin","PEEC2013","live","EC",40,"1",1380.47619047619,5703.81746031746,NA,NA,NA,1,2
"1486","thirteen","UT","Trypsin","PEEC2013","live","EC",40,"2",1423.80952380952,5538.20634920635,NA,NA,NA,1,2
"1487","thirteen","UT","Trypsin","PEEC2013","live","EC",40,"3",4086.28571428571,-1339.60952380952,NA,NA,NA,1,2
"1488","thirteen","UT","Trypsin","PEEC2013","live","FP",0,NA,210.380952380952,165.147619047619,NA,NA,NA,1,2
"1489","thirteen","UT","Trypsin","PEEC2013","live","FP",5,NA,47.6923076923077,2744.92307692308,NA,NA,NA,1,2
"1490","thirteen","UT","Trypsin","PEEC2013","live","FP",10,NA,55.3846153846153,3846.84615384615,NA,NA,NA,1,2
"1491","thirteen","UT","Trypsin","PEEC2013","live","FP",15,NA,69.1575091575091,4720.336996337,NA,NA,NA,1,2
"1492","thirteen","UT","Trypsin","PEEC2013","live","FP",20,NA,72.3076923076922,5845.87179487179,NA,NA,NA,1,2
"1493","thirteen","UT","Trypsin","PEEC2013","live","FP",25,NA,90.4761904761904,7031.30158730159,NA,NA,NA,1,2
"1494","thirteen","UT","Trypsin","PEEC2013","live","FP",30,NA,99.1941391941392,7464.66910866911,NA,NA,NA,1,2
"1495","thirteen","UT","Trypsin","PEEC2013","live","FP",40,"1",99.8534798534799,9188.73015873016,NA,NA,NA,1,2
"1496","thirteen","UT","Trypsin","PEEC2013","live","FP",40,"2",94.8717948717947,9218.88888888889,NA,NA,NA,1,2
